Network,DB,Interpreter,Logging,Data Structure,i18n,Setup,Microservices,Test,IO,UI,App,IssueNumber_dc,IssueText,IssueTitle
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9384,author initi follow dash trim author formatt version latest develop branch build pleas note build date oper system window detail version oper system e fc window amd java javafx check latest develop build x made backup librari test latest develop version x test latest develop version problem persist step reproduc behaviour go option entri preview click custom preview style edit replac preview code begin author format author lastfirst initialsnospac fullpunc author end author make sure show preview tab entri editor check creat new librari new articl assign first firstnam secondnam author field hit f time display refer custom preview style display secondnam f f initialsnospac option work fine first name first firstnam abrevi proper replac first firstnam secondnam author field secondnam f f firstnam contain dash alreadi abbrevi initialsnospac option proper display secondnam f f fine replac secondnam f f author field secondnam f f firstnam alreadi abbrevi first firstnam without dash common latin languag f f need abbrevi second initi kept secondnam f f sinc part alreadi abbrevi firstnam appendix document creat modifi custom preview style doc collabor work export customexport,Author initials not followed by dashes are trimmed by the Authors formatter
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9397,zoterobibusu use import option app crash find articl citat websit easi well chrome extens work first articl afterword possibl implement zoterobib site zbib import option websit work quit good usual copi past bibtex citat manual zoterobib becom work perfect bib file,ZoteroBIb
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9403,lo integr fail track chang version latest releas oper system gnu linux detail version oper system ubuntu lts libreoffic check latest develop build x made backup librari test latest develop version x test latest develop version problem persist step reproduc behaviour open open libr offic link text databas text either odt docx word use cite insert citat give error messag imag user imag githubusercont f aff b ca bd efd png upgrad lo resolv problem use dev version solv problem error start upgrad integr work perfect addit info issu first mention forum discours integr lo edit track,"Jabref - LO integration fails when ""Track changes"" is on"
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9423,ui illeg instal version latest releas oper system window detail version oper system window pro x h check latest develop build x made backup librari test latest develop version x test latest develop version problem persist step reproduc behaviour instal run ui illeg tri select languag prefer doesnt effect ui remain languag text readibl tab menu v work tri everi releas sinc alpha illeg ui text main ui user imag githubusercont b b b e b de jpg prefer languag menu user imag githubusercont c e b b dac jpg appendix log file past excerpt log file here,JabRef UI illegible after install
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9426,gui flicker black linux wayland version latest releas oper system gnu linux detail version oper system manjaro gnome wayland nvidia check latest develop build x made backup librari test latest develop version x test latest develop version problem persist step reproduc behaviour run move mous open menu click button affect portabl version aur archlinux packag bin appendix flicker black screenshot user imag githubusercont c ee c ade db f f png screenshot user imag githubusercont e b cca b fd aa png,"GUI flicker to black (Linux, Wayland)"
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9432,refin right click menufollow issu take window explor refer see issu issuecom current appear grafik user imag githubusercont f f e png column enabl prefer shown grafik user imag githubusercont dfbf bf f bc b b e f ef png enabl addit new column shown screenshot issu issuecom think mehr german miss grafik user imag githubusercont f caee b bd c e png click new popup open grafik user imag githubusercont c acef cc c de png would nice ad would possibl list fill field known case user want add field must go prefer add custom field there,Refine right click menu
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9439,add author manag system pleas use issu tracker bug report smaller suggest improv request complet new featur question general feedback handl http discours thank suggest improv relat problem pleas describ manag entri dont alway use consist author name good citat style benefici though applic like citavi consist author name lead unexpect behavior cite sure whether latex better way recogn author possibl problem occur describ solut youd like system list author allow merg case duplic addit context might need semant understand case merg extern sourc dont consist author name,Add an author management system
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9452,share databas group structur synchron reconnect version latest develop branch build pleas note build date oper system gnu linux detail version oper system ebdb check latest develop build x made backup librari test latest develop version x test latest develop version problem persist step reproduc behaviour user b log share databas user add group save databas user b see chang group structur unless reconnect share databas chang manag trigger structur chang appendix notic basic handl group structur chang even chang manag bar appear top entri list chang proper sync user log time otherwis chang ad delet entri handl well,Shared database: Group structure is only synchronized after reconnect
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9455,citat key overwritten import bibtex code ctrl v even generat disabl version latest releas oper system window detail version oper system c c window amd java javafx check latest develop build x made backup librari test latest develop version x test latest develop version problem persist step reproduc behaviour disabl citat key generat copi bibtex citat code googl scholar import use ctrl v citat key chang someth differ appendix respons,Citation Key is overwritten when importing bibtex code with ctrl+v even when the generator is disabled.
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9482,uncaught except search includ version latest releas oper system gnu linux detail version oper system ubuntu check latest develop build x made backup librari test latest develop version test latest develop version problem persist step reproduc behaviour enter search term includ sozial arbeit problem occur everi situat could caus space word imag user imag githubusercont daea b c c f c png appendix log file index path home felix dokument unidaten backup jena bib home felix local share lucen could pars queri bi cannot pars bi lexic error line column encount bi index path home felix dokument unidaten backup jena bib home felix local share lucen could pars queri b cannot pars b lexic error line column encount b index path home felix dokument unidaten backup jena bib home felix local share lucen index path home felix dokument unidaten backup jena bib home felix local share lucen could pars queri biermann cannot pars biermann lexic error line column encount uncaught except occur thread javafx applic thread main java lang illegalstateexcept field path index without posit data cannot run phrasequeri phrase path sozial arbeit apach lucen core apach lucen search phrasequeri getphrasematch unknown sourc apach lucen core apach lucen search phraseweight scorer unknown sourc apach lucen core apach lucen search weight scorersuppli unknown sourc apach lucen core apach lucen search booleanweight scorersuppli unknown sourc apach lucen core apach lucen search booleanweight scorer unknown sourc apach lucen core apach lucen search weight bulkscor unknown sourc apach lucen core apach lucen search booleanweight bulkscor unknown sourc apach lucen core apach lucen search indexsearch search unknown sourc apach lucen core apach lucen search indexsearch search unknown sourc apach lucen core apach lucen search indexsearch search unknown sourc apach lucen core apach lucen search indexsearch searchaft unknown sourc apach lucen core apach lucen search indexsearch search unknown sourc logic pdf search retriev pdfsearcher search unknown sourc model search rule grammarbasedsearchrul init unknown sourc model search rule grammarbasedsearchrul validatesearchstr unknown sourc model search rule searchrul getsearchrulebyqueri unknown sourc logic search searchqueri unknown sourc gui search globalsearchbar performsearch unknown sourc merg modul reactfx util fxtimer lambda restart unknown sourc merg modul sun scenario anim share timelineclipcor visitkeyfram unknown sourc merg modul sun scenario anim share timelineclipcor playto unknown sourc merg modul javafx anim timelin doplayto unknown sourc merg modul javafx anim animationaccessorimpl playto unknown sourc merg modul sun scenario anim share singleloopclipenvelop timepuls unknown sourc merg modul javafx anim anim dotimepuls unknown sourc merg modul javafx anim anim lambda timepuls unknown sourc java base java secur accesscontrol doprivileg unknown sourc merg modul javafx anim anim timepuls unknown sourc merg modul sun scenario anim abstractprimarytim timepulseimpl unknown sourc merg modul sun scenario anim abstractprimarytim mainloop run unknown sourc merg modul sun javafx tk quantum quantumtoolkit puls unknown sourc merg modul sun javafx tk quantum quantumtoolkit puls unknown sourc merg modul sun javafx tk quantum quantumtoolkit pulsefromqueu unknown sourc merg modul sun javafx tk quantum quantumtoolkit lambda runtoolkit unknown sourc merg modul sun glass ui invokelaterdispatch futur run unknown sourc merg modul sun glass ui gtk gtkapplic runloop nativ method merg modul sun glass ui gtk gtkapplic lambda runloop unknown sourc java base java lang thread run unknown sourc,"Uncaught exception when searching includes """
0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,9491,deactiv fulltextsearch defaultcurr fresh instal fulltextsearch option enabl suggest set default option deactiv explan fulltextsearch option seem document help file doc find sort clean entri search fulltextsearch option index search file beyond core program load librari standard set confin core program way intuit search larg librari take time make program unrespons short period user awar featur might think program slow happend long time user still stuck due perform issu previous version tri recent thought still perfom issu search took way long databas simpli awar attach file search well,Deactivate fulltextsearch as default
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9495,customiz cite command suggest improv relat problem pleas describ cite command fix hard code cite autocit parencit latex packag use specif cite command command citeonlin packag abntex abntex abntex command affect latex citat tab doc advanc entryeditor latex citat describ solut youd like add field prefer screen allow add custom citat command implement note cite command hard code file defaultlatexpars java string cite command see commit da e e dd c add citat command,"Customizable ""cite commands"""
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9496,bom miss begin bibliographi file caus recogn exist librari version latest releas oper system maco detail version oper system darwin daphn local darwin kernel version fri nov pst root xnu releas arm arm check latest develop build x made backup librari test latest develop version x test latest develop version problem persist step reproduc behaviour begin exist bibliographi file updat newest save databas edit requir like get warn librari modifi anoth program actual true dismiss chang examin bibliographi file use text editor bom byte begin file form byte order mark miss reopen file use caus content tabl error open note reestablish bom use extern editor open file use well bibliographi save note appar machin arm processor error reproduc older mac intel processor under problem simpli bom miss write put bom back older version fix problem appendix log file past excerpt log file here,BOM now missing at beginning of bibliography file -- causes JabRef to not recognize existing library
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9534,show diff entri preview conflict resolv entri modifi extern show modifi notif imag user imag githubusercont b cf c dcb b b bf png review chang bring extern chang resolv imag user imag githubusercont f fd e f fc e de png follow issu entri preview show new entri old shown entri preview show diff would like see addit mark green delet mark red similar merg dialog imag user imag githubusercont b afc b c eb fb png would nice possibl preview mayb merg entri dialog display show row differ onli,Show diff in entry preview when conflicts are resolved
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9538,rewrit code endnotexmlimport avoid jaxbth code logic import fileformat endnotexmlimport well written reli jaxb rewritten use stax parser mkyong java read xml file java stax parser thus get rid jaxb depend code read like hit polymorph xmlelement support jaxb see fasterxml jackson modul base issu exampl method src main java logic import fileformat endnotexmlimport javal blob db cb af fe f ba f src main java logic import fileformat endnotexmlimport javal java privat bibentri parserecord record endnoterecord see src main java logic import fileformat medlineimport javal blob c af c df dbc db src main java logic import fileformat medlineimport javal code hint similar pull gradl build target generateendnotesourc remov xsd file remov sourc repositori neglet implement option thus seem includ depend jackson modul jakarta xmlbind fasterxml jackson modul base tree jakarta xmlbind use jackson xmlmapper code exampl stackifi java xml jackson,Rewrite code of EndnoteXmlImporter avoid JAXB
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9539,rewrit code citaviimport avoid jaxbcontextth code logic import fileformat citavixmlimport blob db cb af fe f ba f src main java logic import fileformat citavixmlimport javal written ok reli jaxb rewritten use stax parser mkyong java read xml file java stax parser thus get rid jaxb depend code read like hit polymorph xmlelement support jaxb see fasterxml jackson modul base issu see src main java logic import fileformat medlineimport javal blob c af c df dbc db src main java logic import fileformat medlineimport javal code hint similar pull gradl build target generateendnotesourc remov xsd file remov sourc repositori neglet implement option thus seem includ depend jackson modul jakarta xmlbind fasterxml jackson modul base tree jakarta xmlbind use jackson xmlmapper code exampl stackifi java xml jackson,Rewrite code of CitaviImporter to avoid JAXBContext
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9553,packag maco fosshub broken solut insid version latest releas oper system mac os detail version oper system ask perform updat maco check latest develop build check file fosshub step reproduc behaviour tri get run mac os dmg extract file say file broken thank still abl redownload mac os dmg work expect extract file,JabRef packages for macOS on fosshub broken? (solution inside)
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9556,main file directori use empti even deactiv version latest releas oper system window detail version oper system window pro h check latest develop build x made backup librari test latest develop version x test latest develop version problem persist step reproduc behaviour sinc stabl version new build get follow error messag display use function automat set file link error user imag githubusercont fd ce c bfc f png stabl version function work proper appendix detail inform problem find file java io ioexcept problem find file logic util io citationkeybasedfilefind findfilesbyextens unknown sourc logic util io citationkeybasedfilefind findassociatedfil unknown sourc gui externalfil autosetfilelinksutil findassociatednotlinkedfil unknown sourc gui externalfil autosetfilelinksutil linkassociatedfil unknown sourc gui externalfil autolinkfilesact call unknown sourc gui externalfil autolinkfilesact call unknown sourc merg modul javafx concurr task taskcal call unknown sourc java base java util concurr futuretask run unknown sourc java base java util concurr executor runnableadapt call unknown sourc java base java util concurr futuretask run unknown sourc java base java util concurr threadpoolexecutor runwork unknown sourc java base java util concurr threadpoolexecutor worker run unknown sourc java base java lang thread run unknown sourc caus java io uncheckedioexcept java nio file accessdeniedexcept c user michael document eigen bilder java base java nio file filetreeiter fetchnextifneed unknown sourc java base java nio file filetreeiter hasnext unknown sourc java base java util iter foreachremain unknown sourc java base java util spliter iteratorspliter foreachremain unknown sourc java base java util stream abstractpipelin copyinto unknown sourc java base java util stream abstractpipelin wrapandcopyinto unknown sourc java base java util stream reduceop reduceop evaluatesequenti unknown sourc java base java util stream abstractpipelin evalu unknown sourc java base java util stream referencepipelin collect unknown sourc caus java nio file accessdeniedexcept c user michael document eigen bilder java base sun nio fs windowsexcept translatetoioexcept unknown sourc java base sun nio fs windowsexcept rethrowasioexcept unknown sourc java base sun nio fs windowsexcept rethrowasioexcept unknown sourc java base sun nio fs windowsdirectorystream unknown sourc java base sun nio fs windowsfilesystemprovid newdirectorystream unknown sourc java base java nio file file newdirectorystream unknown sourc java base java nio file filetreewalk visit unknown sourc java base java nio file filetreewalk next unknown sourc more,"Main file directory is used if not empty, even if deactivated"
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9566,follow detect case entri modifi extern chang resolv dialogbibentrytypesmanag address follow probabl static class inject valu origin post calixtus issu issuecom,Follow up to detect more cases of entry modified in external changes resolver dialog
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9569,f open incorrect pdf file version latest develop branch build pleas note build date oper system gnu linux detail version oper system debian test check latest develop build x made backup librari test latest develop version x test latest develop version problem persist step reproduc behaviour problem start random could trace trigger constant situat happen open entri editor time f open attach file work fine next chang bibliographi entri f open previous pdf file attach current select entri select anoth entri first pdf open choos open file context menu alway open correct pdf file look f updat file name open appendix log file past excerpt log file here,F4 opens incorrect PDF file
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9576,synchron scrollbar chang resolv dialog imag user imag githubusercont c e a ea c fd png,Synchronize scrollbars in the change resolver dialog
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9592,bib file load version latest releas oper system maco detail version oper system respons check latest develop build x made backup librari test latest develop version x test latest develop version problem persist step reproduc behaviour click bib file load librari load open first click file recent librari librari open appendix log file past excerpt log file here,bib file does not load
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9605,citat key display chines pinyin instead chines characterher altern citat key generat scheme recommend chines bibliographi use chines pinyin author rather chines charact non ascii exampl wanzheng wanz preffer rather default articl author journal titl year issn month jun number page volum,The citation key displays Chinese pinyin instead of Chinese character
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9607,open folder open file instead folder version latest releas oper system gnu linux detail version oper system ubuntu gnome shell check latest develop build x made backup librari test latest develop version x test latest develop version problem persist step reproduc behaviour select entri associ file right click entri select open folder context menu ctrl shift instead file browser attach file open though open file select note behavior occur use file field general tab appendix origin observ f linux generic amd java javafx confirm develop branch ae b linux generic amd java javafx,"""open folder"" opens file instead of folder"
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9622,past bibtex entri fail line break entri key version latest releas oper system window detail version oper system window enterpris h os build window featur experi pack check latest develop build x made backup librari test latest develop version x test latest develop version problem persist step reproduc behaviour compar version bibtex entri first copi past librari second yield import error see stack trace differ second version line break entri key agnost whether second version actual correct bibtex regular find entri format like confer site etc would use could work version work inproceed somebodi titl version rais error inproceed somebodi titl appendix imag user imag githubusercont f c ae e e ab png,Pasting Bibtex entry fails when there is a line break before the entry key
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9623,backupmanag except version pleas describ oper system pleas describ detail version oper system cannot access fedora latest develop version check latest develop build x made backup librari test latest develop version x test latest develop version problem persist step reproduc behaviour start immedi get messag cannot see otherwis normal load librari sure click ok achiev result appendix log file java lang illegalargumentexcept miss event subscrib annot method logic autosaveandbackup backupmanag dc regist merg modul googl common eventbus subscriberregistri unregist unknown sourc merg modul googl common eventbus eventbus unregist unknown sourc logic util coarsechangefilt unregisterlisten unknown sourc logic autosaveandbackup backupmanag shutdown unknown sourc java base java util stream foreachop foreachop ofref accept unknown sourc java base java util stream referencepipelin accept unknown sourc java base java util hashmap keyspliter foreachremain unknown sourc java base java util stream abstractpipelin copyinto unknown sourc java base java util stream abstractpipelin wrapandcopyinto unknown sourc java base java util stream foreachop foreachop evaluatesequenti unknown sourc java base java util stream foreachop foreachop ofref evaluatesequenti unknown sourc java base java util stream abstractpipelin evalu unknown sourc java base java util stream referencepipelin foreach unknown sourc logic autosaveandbackup backupmanag shutdown unknown sourc gui jabreffram quit unknown sourc gui jabrefgui lambda openwindow unknown sourc merg modul sun javafx event compositeeventhandl dispatchbubblingev unknown sourc merg modul sun javafx event eventhandlermanag dispatchbubblingev unknown sourc merg modul sun javafx event eventhandlermanag dispatchbubblingev unknown sourc merg modul sun javafx event compositeeventdispatch dispatchbubblingev unknown sourc merg modul sun javafx event basiceventdispatch dispatchev unknown sourc merg modul sun javafx event eventdispatchchainimpl dispatchev unknown sourc merg modul sun javafx event eventutil fireeventimpl unknown sourc merg modul sun javafx event eventutil fireev unknown sourc merg modul javafx event event fireev unknown sourc merg modul sun javafx stage windowpeerlisten close unknown sourc merg modul sun javafx tk quantum glasswindoweventhandl run unknown sourc merg modul sun javafx tk quantum glasswindoweventhandl run unknown sourc java base java secur accesscontrol doprivileg unknown sourc merg modul sun javafx tk quantum glasswindoweventhandl lambda handlewindowev unknown sourc merg modul sun javafx tk quantum quantumtoolkit runwithoutrenderlock unknown sourc merg modul sun javafx tk quantum glasswindoweventhandl handlewindowev unknown sourc merg modul sun glass ui window handlewindowev unknown sourc merg modul sun glass ui window notifyclos unknown sourc merg modul sun glass ui gtk gtkapplic runloop nativ method merg modul sun glass ui gtk gtkapplic lambda runloop unknown sourc java base java lang thread run unknown sourc,BackupManager exception
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9682,rewrit code modsexporterth class logic export modsexport blob dcab b cb fff ce afc cc c da src main java logic export modsexport javal use jaxb rewritten use stax writer mkyong java write xml file java stax writer thus get rid jaxb depend pleas set correct namespac exampl old code java jaxbel jaxbel new jaxbel new qname mod namespac uri modscollect modscollectiondefinit class modscollect new code java writer writestartdocu utf writer writestartel mod namespac uri modscollect export modscoillectiondefinit writer writeendel writer writeenddocu similar pull gradl build target generatemodssourc remov xsd file remov sourc repositori,Rewrite code of ModsExporter
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9687,featur request show citat use latex document suggest improv relat problem pleas describ larg librari mani entri want see refer use latex document describ solut youd like could use checkcit background highlight librari entri use use latex document addit context seem specif latex use case sure use case support exampl output checkcit script checkcit output aux checkcit lua refer checker script v copyright c enrico gregorio paulo cereda copyright c enrico gregorio island tex great found citat file found bibliographi file let check file extract refer pleas wait moment fantast found refer bibliographi file pleas wait moment report generat report unus refer tex document refer present bibliographi file cite tex sourc file unus refer tex document hussain hussain b vatrapu kim say vosoughi hoang twitterapi shao wiederhold donovan kim hevner babakar bakir bakshi barbera bengio bovet brigg cai carlsson choi chollet chollet ciampaglia dung dunn dietterich decockbun figueira flaxman fletcher gelfert gildezuniga goodfellow goodfellow guess gulrajani friedman srivastava hinton hinton howard huang huh ioff jacobson jin karpathi karra ketkar kittler korshunov lazer lee levi lillek mcculloch metzger miller minski mitchel nataraj newman nizza oneil odena pattanayak perezrosa radford raga rapoza departmentofcomputersci reed rochlin rosenblatt rumelhart sandler thornhil schwartz sharda sharma shearer gottfri shu silverman simonyan smith spohr szegedi tandocjr tandocjr tandocjr thielman torrey turcott warren welber xia yaman zhao zoph guess allcott thero evan zhang zhou egelhof raponi report undefin refer tex document refer cite tex sourc file present bibliographi file undefin refer tex document,Feature request: JabRef shows which citations are used in LaTeX document
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9700,implement right click extend monitor pleas use issu tracker bug report smaller suggest improv request complet new featur question general feedback handl http discours thank suggest improv relat problem pleas describ right click field record entri exampl chang case respons program window open extend screen right click work program window open primari screen screen system drag program window screen toggl right click function describ solut youd like would help right click would function regardless program window place multi screen instal addit context use macbook pro extern screen addit macbook screen function appear independ screen program window open right click work primari screen issu version c run old macbook mac os x java javafx remain issu new er system run f mac os x x java javafx well issu version system,Implement right click on extended monitor
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,9714,reconnect share databas startupimprov suggest set open last edit librari startup exist imag user imag githubusercont bb c c cd ddef png current state share databas need reopen manual startup file share databas connect instead separ set includ automat connect share databas startup,Reconnect to a shared database at startup
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9723,add option tabl column context menu describ chang made link issu fix e g fix fix koppor issu link e g fix koppor issu titl must refer issu support autolink fix add option context menu appear tabl column right click idea eas addit new column option select prefer window open entri tabl tab exist function manag tabl column shown reus imag user imag githubusercont ff ea f b b c c png imag user imag githubusercont c c c b c e cb png go list pleas dont remov item x done done applic tasklist compulsori check x chang describ way understand averag user applic test creat chang applic x manual test chang featur run alway requir x screenshot ad descript ui chang check develop document devdoc inform avail date outlin pull request check document doc inform avail date creat issu even better submit pull request document repositori,Add 'More' option to the table column context menu
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9727,user specif comment describ chang made link issu fix e g fix fix koppor issu link e g fix koppor issu titl must refer issu support autolink fix koppor issu go list pleas dont remov item x done done applic tasklist compulsori check x chang describ way understand averag user applic test creat chang applic x manual test chang featur run alway requir x screenshot ad descript ui chang check develop document devdoc inform avail date outlin pull request check document doc inform avail date creat issu even better submit pull request document repositori,User specific comment
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9731,issu ad delet link file version latest develop branch build pleas note build date oper system window detail version oper system window check latest develop build x made backup librari test latest develop version x test latest develop version problem persist step reproduc behaviour c window amd java javafx observ issu ad remov link file first issu appear link file delet level oper system e g window explor run respect file automat remov link file behaviour probabl fine guess sinc otherwis would constant monitor chang would signific perform impact deal larg databas tri remov respect link file use del main tabl view articl get messag error access file nameofyourfil nameofyourfil repres name file delet earlier file manag way remov link file right click file press remov link multipl file remov file explor repeat workaround everi singl file individu cannot use function remov link multipl file appar open databas contain link file open file manag e g window explor delet link file delet link file still visibl main tabl view respect articl use del delet delet file main tabl view result error messag error access file nameofyourfil delet link respect file right click onto file use function remov link deal multipl file repeat step file individu e cannot appli function remov link multipl file simultan user would expect del enough remov delet file still link databas second issu present larger databas sever static group item similar amount link file open databas contain link file press del remov link file confirm remov entri note freez rough sec task manag indic cpu spike perform action link file use button freez coupl sec task manag indic spike cpu basic simpl action ad remov link file result major cpu load suspect might relat auto link featur specul side note index link file fulltext search turn option cannot explain perform problem note perform issu less appar use small databas still see small increas cpu load far seen larg databas,Issues with adding/deleting linked files
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9738,share databas postgresql manual entri field truncat version latest develop branch build pleas note build date oper system pleas describ detail version oper system almalinux check latest develop build x made backup librari test latest develop version x test latest develop version problem persist step reproduc behaviour open connect share databas enter comment field user asterix je ne sai pas quoi en dire en ce moment select sql je ne sai pas quoi dire en ce read forum old issu occur anoth user obelix exampl want read entri alert messag appear alway bibentri version differ look join screen captur pleas bibentri version share local test version differ share local refus updat share side anoth question doc doc collabor work sqldatabas read automat detect chang push share side constant check newer version avail constant refresh manual mode control shif r ok thank appendix log file past excerpt log file captur cran du user imag githubusercont f fc dd png,"shared database with postgresql, manual entry in fields truncated"
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9740,refactor modsexport use stax jaxbsom start chang modsexport refactor use jaxb stax done want commit initi chang fix issu go list pleas dont remov item x done done applic tasklist compulsori check chang describ way understand averag user applic test creat chang applic manual test chang featur run alway requir screenshot ad descript ui chang check develop document devdoc inform avail date outlin pull request check document doc inform avail date creat issu even better submit pull request document repositori,Refactor ModsExporter to use StaX from JAXB
0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,9741,disabl creation bak file allsom user dont want bak file creat somewher afraid confidenti data could creat disabl global prefer,Disable creation of .bak files at all
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9742,updat check opt preferencesupd check current alway activ need opt similar telemetri make turn turn prefer,Update check: opt-in + preferences
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9745,javafx gradl plugin prevent build openbsd platform version latest releas oper system pleas describ detail version oper system openbsd amd check latest develop build x made backup librari test latest develop version x test latest develop version problem persist step reproduc behaviour box check allow submiss bug report openbsd instal git latest jdk current follow basic build step doc instal point gradlew assembl receiv error messag old version x packag simpl jar file ran proper openjdk openbsd newer packag scheme depend suppos includ actual left everi oper system explicit support openjfx javafx gradl plugin without abil compil code print port freebsd base portabl gnu linux binari use freebsd linuxul oper system includ openbsd lack option use separ oss kernel call exampl way bypass os compat check flag trigger compil even build fail think would use start debug failur happen abl go os check thank pointer might abl give develop cheer appendix gradlew assembl error configur project project java modul failur build fail except build file home corey repo build gradl line went wrong except occur appli plugin request id openjfx javafxplugin version fail appli plugin openjfx javafxplugin could creat instanc type openjfx gradl javafxopt unsupport javafx platform found openbsd x plugin design work support platform current support platform linux x linux aarch window x osx x osx aarch tri run stacktrac option get stack trace run info debug option get log output run scan get full insight get help help gradl deprec gradl featur use build make incompat gradl use warn mode show individu deprec warn determin come script plugin see doc gradl userguid command line interfac htmlsec command line warn build fail action task execut,javafx-gradle-plugin prevents build on OpenBSD + other platforms
